review_clean,emotion_label,label,fold
"Rating: 5. Kategori: Computers and Laptops. Teks: barangnya bagus bangett, dengan harga yang affordable dengan kualitas yang lumayan gokil sihh",love,1,3
Rating: 2. Kategori: Movies and Music. Teks: chat tidak pernah di balas tidak recommend untuk beli,fear,3,4
Rating: 5. Kategori: Toys and Hobbies. Teks: mainannya bagus banget ?,love,1,0
"Rating: 1. Kategori: Carpentry. Teks: kecewa sekali ada 10 lembar warnanya beda memang sekilas bentuk dan motif sama tpi saat mau dipasang beda sekali, rate barang 8 10 rate penjual 4 10",sadness,4,2
"Rating: 2. Kategori: Sport. Teks: dichat katanya warna biru ready,wktu order jg sudah dikasih keterangan warana biru.tp knp yang dikirim malah warna hitam? tapi ya sudahlah saya terima saja",fear,3,4
"Rating: 5. Kategori: Body Care. Teks: udah punya 3 botol dan 1 refill, beli lagi biar dapat botol baru yang ada sticker dermatologically tested nya",love,1,4
"Rating: 5. Kategori: Automotive. Teks: mevvah bro , thx u fast respon dan fast delivery .recommended ?",love,1,3
"Rating: 5. Kategori: Electronics. Teks: mantab deh sesuai ekspektasi, lancar jaya tidak ngelag meski ram cuma 2gb mungkin karena sudah di optimize dari mi nya, ui juga lebih simple dari tv box lain, overall puas",happy,0,3
Rating: 3. Kategori: Women's Fashion. Teks: tidak sesuai dengan foto,sadness,4,1
"Rating: 1. Kategori: Food and Drink. Teks: setelah minum jadi mual2, beda rasanya dengan yang biasa",sadness,4,0
"Rating: 2. Kategori: Gaming. Teks: tidak ada mc 8gb seperti deskripsi iklan, di paket yang saya terima hanya ada r4 sama charger plus adapter micro sd tulisan happy box, mau komplen terlanjur klik terima barang. dan komplen pun akan percuma karena mc barang kecil ujungnya saya yang disangka pura2 tidak terima",fear,3,2
"Rating: 5. Kategori: Office & Stationery. Teks: seller komunikatif, pengerjaan cepat. sudah repeat order",love,1,2
Rating: 4. Kategori: Muslim Fashion. Teks: bahannya adem. nyaman dipakai. agak menerawang dan tipis,happy,0,0
"Rating: 2. Kategori: Carpentry. Teks: packingnya parah cuma di masukin ke dalam kantong plastik hitam, tidak ada kardus dan tidak di lakban cuma di ikat biasa saja biarpun pengiriman cepat tapi packing sangat mengecewakan. barang belum di test, semoga bisa berfungsi dengan baik",sadness,4,4
Rating: 5. Kategori: Household. Teks: berfungsi seluruh fiturnya dan juga tombolnya. jamnya bisa diatur dengan mudah dan designya minimalis yang sangat bagus!,love,1,2
"Rating: 1. Kategori: Household. Teks: awalnya saya memberikan rating bagus karena pada pertama kali diffuser menyala dengan baik. saya menerima produk tanggal 15 februari 2022, dan langsung saya coba, hasilnya bagus. lalu saya ikuti petunjuk mematikan dan pembersihannya. produk ini saya nyalakan kembali hari ini tanggal 21 februari 2022 kedua kali mist sudah tidak keluar dan tombol on tidak menyala. saya mengajukan komplain di chat dan balasan dari pihak uchii mengatakan produk yang sudah lebih dari 3 hari tidak dapat dikomplain. sangat disayangkan karena ini produk elektronik. jawaban lainnya dari pihak uchii juga sangat tidak proffesional. apakah karena saya membeli pada saat diskon, lalu dikirimkan produk yang sudah rusak. harusnya lebih bertanggung jawab. kalau tidak ada penggantian, minimal perbaikan.",fear,3,0
"Rating: 5. Kategori: Sport. Teks: packing rapih, cepat dan produk sesuai deskripsi. recommended seller ?",happy,0,0
Rating: 5. Kategori: Body Care. Teks: barang sudah diterima dengan baik. tidak ada yang bocor tumpah. diwrapping bubble dengan aman,happy,0,2
"Rating: 5. Kategori: Food and Drink. Teks: sudah pembelian berulang2, lumpianya enak, packingnya bgs, penjual responsif dan pengiriman cpt.",happy,0,1
"Rating: 4. Kategori: Phones and Tablets. Teks: pengiriman telat sehari, tapi barangnya bagus",happy,0,4
"Rating: 1. Kategori: Other Products. Teks: heh bisa dagang tidak looo ? saya udah bilang yah.gw salah klik alamat kenapa lo malah tetep kirim barang kealamat saya yang salah ? lo kan udah jelas2 tolak order gue tarif ongkir 8rb dan saya atc ulang tarif ongkir 123rb kenapa lo tetep ngirim barang kelamat yang salah ! lo profesional dong! udah barang saya nyasar ! gausah lo pura2 pk cancel barang kasih resi , kalau emang barangnya tetep dikirim kealamat yang pertama ! saya sering belanja disini yah ! baru kali ini saja gue salah klik alamat tapi saya nyesel sama tanggepan lo !",anger,2,0
Rating: 3. Kategori: Women's Fashion. Teks: dompetnya kecil bahannya tipis.,sadness,4,1
"Rating: 1. Kategori: Carpentry. Teks: barang jelek mudah hancur.dipakai ngebor langsung rontok mata bor nya.kaya nya cuma dri besi biasa l, sesuai harga",anger,2,4
"Rating: 3. Kategori: Kids and Baby Fashion. Teks: barangnya tidak sesuai gambar, biasa saja pantes hrg murah",fear,3,1
Rating: 1. Kategori: Movies and Music. Teks: ada busa yang telurnya kempes,fear,3,4
"Rating: 5. Kategori: Carpentry. Teks: luar biasa , proses ya cepet banget ng sampe 1 jam langsung di proses, ng seperti lapak yang satu lagi yang di tanggerang, pengiriman juga cepet banget, recomended banget",love,1,2
"Rating: 5. Kategori: Property. Teks: relapict sekali,suka pokoknya?",love,1,2
"Rating: 2. Kategori: Phones and Tablets. Teks: tidak ada kartu garansi, alasannya kalau resmi tidak ada kartu garansinya. aduh boong banget temen saya sales samsung dan ttp ada. dari awal dus udah letoy banget dan robek2. ini bukan karena kurir, soalnya logika saja bubble wrap tebel kok dus robek sedangkan bubble wrap tidak robek sama sekali. tidak ada headset, casan tidak di plastik, kertas bawaan semua cuma pakai kertas tipis kaya hvs glossy. bener2 kaya kotak bikina sendiri. saya udah chat penjual jg tidak ada penyelesaian. hpnya sih tidak ada lecet baret atau apapun. smoga awet dan bener asli",fear,3,2
Rating: 1. Kategori: Automotive. Teks: maaf barangnya kurang bagus filternya di pakai 1x sudah lepas.kecewa,sadness,4,4
Rating: 1. Kategori: Computers and Laptops. Teks: data sering error dan hilang ?,sadness,4,2
Rating: 5. Kategori: Kids and Baby Fashion. Teks: mantaaaaap jaya gan sukses dalam bisnis ini sangat penting untuk menjaga kualitas terbaik dan termurah dengan fitur rentang pencarian harga,happy,0,0
Rating: 5. Kategori: Computers and Laptops. Teks: produknya baik dan kualitasny good banget. produk sampai ke konsumen dalam kondisi baik. sesuai sih sama harga juga so overall very good lah ?,happy,0,3
Rating: 2. Kategori: Health. Teks: tidak ada hadiahnya. . saya baca pembeli lain dari beberapa bulan lalu pun.banyak yang kecewa. promo hadiah harusnya lebih jelas. supaya tidak mengecewakan,sadness,4,1
"Rating: 5. Kategori: Camera. Teks: barang dalam kondisi prima, nyampenya juga cepet cuma sehari. terima kasih, seller!",happy,0,2
"Rating: 1. Kategori: Food and Drink. Teks: saat baca komposisi deskripsi minuman rasa mangga rada curiga. tapi karena terjual banyak, tetap beli. secara harganya mahal, aku pikir full mangga. ternyata artificial mangga. manis buatan banget. tidak sehat.",fear,3,1
Rating: 5. Kategori: Precious Metal. Teks: sudah langganan beli mini gold disini ?,love,1,1
Rating: 1. Kategori: Automotive. Teks: yang dipesan lain yang dikirm lain !,anger,2,1
"Rating: 5. Kategori: Household. Teks: produk sesuai deskripsi, packing aman terlindung, pengiriman cepat, toko penjual responsif, alat sudah dicoba dan berfungsi, sangat direkomendasikan.",love,1,3
Rating: 5. Kategori: Party Supplies and Craft. Teks: bagus . packing aman,happy,0,2
"Rating: 1. Kategori: Muslim Fashion. Teks: kata penjual biru muda, ternyata biru tua. tidak ada kemasan kotak, hanya plastik biasa. kain jilbab juga susah dibentuk sehingga tidak rapi. tidak sesuai ekspektasi saya",sadness,4,2
Rating: 1. Kategori: Party Supplies and Craft. Teks: saya tidak menerima barang,fear,3,4
"Rating: 1. Kategori: Beauty. Teks: di gambar kelihatan besar tapi kenyataannya kecil sekali kaya mainan, sampai sekarang bingung untuk makainya buat pakai apa tanggung sekli, kecuali buat naro benang mungkin berpungsi, nyesel banget telah beli kotak ini!",anger,2,4
Rating: 4. Kategori: Women's Fashion. Teks: kaosnya enak di pakainya,happy,0,0
Rating: 5. Kategori: Property. Teks: mantab pakcing super rapi dan aman.jos lah om?,love,1,2
"Rating: 3. Kategori: Books. Teks: barang sampe bungkusnya sudah sobek, untungnya bukunya masih aman walau ujungnya sedikit rusak",happy,0,0
Rating: 2. Kategori: Movies and Music. Teks: saat di charger kenapa tidak bisa hidup. tolong beri solusi. saya tidak bisa pakai,fear,3,3
Rating: 2. Kategori: Gaming. Teks: beli 2 baru 2 hari pakai stik yang 1nya malah eror suka mencet sendiri kecewa sudah,sadness,4,1
Rating: 5. Kategori: Health. Teks: kualitas produk sangat bagus.respon penjual sangat cepat dan ramah.pengiriman aman sampai tujuan.terima kasih tokopedia.,happy,0,1
Rating: 1. Kategori: Food and Drink. Teks: kapok belanja disini lama banget pengiriman nya!,fear,3,3
"Rating: 2. Kategori: Muslim Fashion. Teks: bahan tipis, jahitan y kasar, pokok y saya k cewa",sadness,4,2
Rating: 1. Kategori: Women's Fashion. Teks: produknya mudah rusak dan kalau kena kuku dan yang tajam2 runcing langsung robek dan benangnya terurai. mau komplain udah terlanjur dibuka dan dipakai semua barang nya. saya merasa dirugikan apalagi saya biasa beli yang bermerek walaupun mahal puas. ini saya coba beli produk ini malah bikin habis uang. saya harus beli lagi cd sekarang,sadness,4,0
Rating: 5. Kategori: Beauty. Teks: warnanya pekat. penjualnya ramah banget. desainnya lucu. packaging aman . packaging rapi. respon penjualnya top. proses pesanan cepat. desainnya mewah. aplikator mudah dipakai. cocok di kulit kering. cocok di kulit berminyak.,happy,0,2
Rating: 3. Kategori: Gaming. Teks: paketany ru nyampe lgsung di cek salah satu stik na analog na rusak.diorder yang ke 2x na.tolong jk order lg tolong dicek kondisi stiknya sblum dikirim.terimakasih,fear,3,3
Rating: 2. Kategori: Gaming. Teks: produk telah sampai. tapi pas sampe malah ada yang cacat di bagian analog kanan ada yang pecah,sadness,4,3
"Rating: 5. Kategori: Movies and Music. Teks: pengiriman cepat, kualitas sangat bagus, tidak ada yang cacat packingan sangat kuat dan rapih, kokoh banget,gak nyangka gede banget. tks sukses selalu ?",happy,0,1
"Rating: 5. Kategori: Kids and Baby Fashion. Teks: istri saya suka sekali, motif hewannya bagus tidak terlihat seperti sablon murahan, katanya pakai singlet saja gausah pakai baju juga terlihat bagus. packing rapi, pengiriman cepat",happy,0,4
Rating: 5. Kategori: Other Products. Teks: pelayanannya oke,happy,0,0
Rating: 2. Kategori: Mother and Baby. Teks: barang sampe dengan sobek saya di kasih barang rijek kacau ni seller.,anger,2,1
"Rating: 5. Kategori: Phones and Tablets. Teks: penjual sangat fast respon, dan dari proses sampai pengiriman juga cepat. pelayanan dan produk sangat memuaskan.",love,1,1
Rating: 5. Kategori: Movies and Music. Teks: bagus sekali pengiriman cepat,happy,0,2
"Rating: 1. Kategori: Gaming. Teks: untuk kalian yang beli buat windows 10 saya saranin jangan, karena saya coba di windows 10 mencet mencet sendiri terus padahal stik ps2 saya masih baru, dan di coba di ps2 baik baik saja",fear,3,2
Rating: 1. Kategori: Books. Teks: kecewa pesanan sama barang yang dikirim tidak sesuai,sadness,4,4
Rating: 1. Kategori: Computers and Laptops. Teks: barang emang harga aslinya sekitar 55 an tapi seller sok sok an bikin diskon yang dari 99rb di diskon 59rb.olshop emang keras,anger,2,3
Rating: 1. Kategori: Animal Care. Teks: bangkai yang ada.sdh pd mati semuanyaaa,fear,3,2
"Rating: 4. Kategori: Books. Teks: bukunya penyok diujung atas, kebuka dikit plastiknya pas nyampe",sadness,4,2
"Rating: 2. Kategori: Muslim Fashion. Teks: cara bungkus nya hanya pakai plastik tipis saja. dan dililit pakai lakban bening, di buka pakai tangan tidak bisa, pas pakai gunting, sajadah ikut ke gunting karena bungkus nya tipis.",sadness,4,0
Rating: 1. Kategori: Party Supplies and Craft. Teks: kecewa dengan pelayanan toko ini. ada barang bermasalah disuruh tekan komplain tetapi kenyataannya ribet dibelakangnya. kapok belanja disini. barang hanya senilai 7rb tetapi minta video sampai 3x barang tidak berfungsi masih saja menolak komplain. semoga berkah,sadness,4,3
Rating: 5. Kategori: Office & Stationery. Teks: mantaaaaaaaaapppppp pelayanan cepat pengirimannya. top markotop 10 bintang recommended. pagi order malam udah nyampe. luar biasa,love,1,2
"Rating: 1. Kategori: Gaming. Teks: hati yang belanja disini, suka kirim.barang sembarangan baru lama lagi buat returnya , toko tidak niat kek gitu, mau nipu , tanpa video unboxing pasti ngk bs retur jadi ingat selalu video di toko ini, penipuan tokonya",fear,3,3
Rating: 5. Kategori: Muslim Fashion. Teks: barang sesuai deskripsipenjual ramah dan fast respon,happy,0,0
"Rating: 4. Kategori: Muslim Fashion. Teks: yeay paketan sudah sampe lama, tapi baru sempet review, semoga dipakenya nyaman dan enak, karena belum sempet dibuka",happy,0,2
Rating: 2. Kategori: Beauty. Teks: barang tidak sesuai orderan,sadness,4,2
Rating: 5. Kategori: Animal Care. Teks: packing sangat aman.ada kardus dan bubble jadi barang sampai dengan selamat.dikasih bonus tempat mkn pula.makasiihhhhhh,happy,0,4
"Rating: 5. Kategori: Books. Teks: pengiriman cepat, adminnya responsif, buku kualitas bagus banget.",love,1,3
"Rating: 1. Kategori: Electronics. Teks: 1 lampu rusak tidak bisa hidup dari awal, 1 lampu lg mati dan tdk bisa hidup setelah dipakai sehari.",fear,3,0
"Rating: 1. Kategori: Computers and Laptops. Teks: ramnya gabisa di pakai walau sudah minta tuker 2x, giliran dimintain refund susah banget, jangan mau beli disini pokoknya tidak recommend banget, hati hatii sama ram palsu",fear,3,2
"Rating: 5. Kategori: Muslim Fashion. Teks: pengiriman sangat cepat, masker jahitannya rapi dan bahan kain baik",happy,0,2
Rating: 5. Kategori: Other Products. Teks: mantaaap ?,happy,0,4
"Rating: 1. Kategori: Computers and Laptops. Teks: tidak jelas, info bohong yang bikin pengalaman tidak menyenangkan, kalau mau beli produk dbe cari toko laen, yang ini tipu tipu, headphone dateng dengan keadaan bikin kuping sakit",fear,3,0
"Rating: 5. Kategori: Office & Stationery. Teks: waaah seneng banget beli peralatan tulis di joyko, lengkaaap, barangnya bagus semua, harga terjangkau, sellernya fast respon, anak2 happy, top deh pokoknya ?",love,1,0
"Rating: 5. Kategori: Men's Fashion. Teks: respon cepat, barang sesuai pesanan.moga awet",happy,0,2
"Rating: 3. Kategori: Books. Teks: bukunya sesuai, pengiriman cepat namun diletakkan begitu saja di lantai tanpa pemberitahuan komunikasi dari kurir jika barang mau diletakkan dititipkan, ada defect minor pada buku, tolong tingkatkan lagi kualitas packaging dan koordinasi dengan kurir",happy,0,4
Rating: 1. Kategori: Mother and Baby. Teks: lain kali lebih teliti.tolong dicek dulu sebelum barang dikirim jangan sampe salah.pesan nutrilon 3 sebanyak 2 kaleng tapi yang dikirim satunya nutrilon 4.,sadness,4,1
"Rating: 5. Kategori: Body Care. Teks: langganan bulanan, recommended? i",love,1,0
Rating: 5. Kategori: Toys and Hobbies. Teks: barang berfungsi dengan baik. packaging aman .,happy,0,2
Rating: 1. Kategori: Office & Stationery. Teks: pengiriman lama banget parah,anger,2,0
Rating: 2. Kategori: Kitchen. Teks: sangat tipis.keterangan besi tapi yang dikrim aluminium tipis dan lembek,sadness,4,1
"Rating: 5. Kategori: Animal Care. Teks: pelayanan cpt, packing rapi, pokokny toko ini the best deh?",love,1,4
"Rating: 1. Kategori: Automotive. Teks: ternyata banyak yang kena tipu. judulnya ada machine ternyata mesin otot tangan sendiri. bs retur tidak yah ini? useless lah kl kyk gini. kl bs retur, chat saya dan akan saya ubah bintang nya!",anger,2,0
Rating: 4. Kategori: Women's Fashion. Teks: ringan dipakai. ukuran sesuai. bahan menyerap. menerawang sih in mah . sesuai harga lah,happy,0,3
Rating: 5. Kategori: Food and Drink. Teks: ini cookies terenak dimulutku?,happy,0,0
"Rating: 1. Kategori: Carpentry. Teks: udah ngikutin prosedur penggunaannya, lemnya tidak bisa lengket. masa habis di lem udah kering, udah dikasih lakban kaya prosedur, sandal yang dilem bisa ditarik. menjengkelkan",anger,2,3
Rating: 5. Kategori: Tour and Travel. Teks: pengiriman cepar. barang bagussss.,happy,0,3
Rating: 4. Kategori: Movies and Music. Teks: barangnya cepat sampai terimakasih,happy,0,2
"Rating: 5. Kategori: Household. Teks: fix aku cinta sama ini produk bahannya solid, dan bekerja sesuai deskripsi. bakal beli lagi!",love,1,3
"Rating: 4. Kategori: Camera. Teks: barang ok, pengiriman lamaa, konfirmasi saja butuh 2 hari, packing tidak banget, tidak pakai buble",happy,0,1
"Rating: 5. Kategori: Animal Care. Teks: pengiriman cepet banget, packing aman banget. pokoknya mantab",happy,0,3
Rating: 5. Kategori: Office & Stationery. Teks: benar benar disarankan untuk pembeli lain membeli tambahan packing. tapi selebihnya kertasnya ok tidak cacat sama sekali. harganya juga terjangkau. best lah?,love,1,2
Rating: 5. Kategori: Electronics. Teks: barang sudah diterima dan berfungsi dengan baik. terima kasih,happy,0,1
Rating: 4. Kategori: Beauty. Teks: barangny persis di gambar sesuai dg pesanan,happy,0,3
Rating: 3. Kategori: Beauty. Teks: chat saya di read tapi tidak dibalas. karena foto paket jedai dengan barang yang datang tidak sama. kecewa. tidak ada pertanggung jawaban setidaknya balas chat itu etikat yang baik ?,fear,3,2
"Rating: 5. Kategori: Automotive. Teks: barang cpt smpk, sesuai sama yang di gambar, barang bagus berfungsi lampunya terang",happy,0,2
